0,RootNode
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
1,clock
0.819152,-0.573543,-0.006206,0.000000
-0.007576,0.000000,-0.999971,0.000000
0.573527,0.819175,-0.004345,-0.000000
-82.552528,126.219437,228.319977,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
2,cup
1.387064,0.000000,-0.000000,0.000000
0.000000,1.387064,-0.000000,0.000000
-0.000000,-0.000000,1.387064,-0.000000
180.341263,100.736145,224.971130,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
3,bowl
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
-435.607544,-0.000030,-75.638924,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
4,leash
-0.939810,0.000000,-0.341697,0.000000
0.000000,1.000000,-0.000000,0.000000
0.341697,-0.000000,-0.939810,-0.000000
-460.449310,-0.000030,-127.535942,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
5,trashcan
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
218.496536,0.000000,-80.064644,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
6,bigball
3.506992,0.000000,-0.000000,0.000000
0.000000,3.506992,-0.000000,0.000000
-0.000000,-0.000000,3.506992,-0.000000
-148.945206,-0.000021,-138.091309,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
7,ball
1.345227,0.000000,-0.000000,0.000000
0.000000,1.345227,-0.000000,0.000000
-0.000000,-0.000000,1.345227,-0.000000
-27.571476,-0.000003,154.893066,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
8,chewbone
0.712677,0.000000,-0.701492,0.000000
0.000000,1.000000,-0.000000,0.000000
0.701492,-0.000000,0.712677,-0.000000
195.124466,0.000000,-114.758850,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
9,rope_broken_front
1.103378,0.000000,-0.000000,0.000000
0.000000,1.103378,-0.000000,0.000000
-0.000000,-0.000000,1.103378,-0.000000
190.689804,71.524170,-230.126114,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
10,rope_broken_back
1.103378,0.000000,-0.000000,0.000000
0.000000,1.103378,-0.000000,0.000000
-0.000000,-0.000000,1.103378,-0.000000
190.689804,71.524170,-230.126114,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
11,clothes_01
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
224.566772,160.049133,-169.147568,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
12,clothes_01.001
0.993504,0.000000,-0.000000,0.000000
0.000000,0.993504,-0.000000,0.000000
-0.000000,-0.000000,0.993504,-0.000000
224.566772,160.049133,-169.147568,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
13,wall
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
255.764603,267.127808,159.164154,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
14,wall_ornaments
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
255.764603,267.127808,159.164154,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
15,shelf_bedroom
0.000000,0.000000,-1.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
1.000000,-0.000000,0.000000,-0.000000
-48.665676,20.706446,244.845032,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
16,floor
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
17,desk
-1.000000,0.000000,0.000001,0.000000
0.000001,0.383322,0.923615,0.000000
-0.000000,0.923615,-0.383322,-0.000000
243.054550,146.903427,129.936340,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
18,bed
0.000000,0.000000,-1.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
1.000000,-0.000000,0.000000,-0.000000
-234.999985,0.000000,25.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
19,bed_block
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
-234.999985,0.000000,-4.454998,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
20,dog_cushion
-1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,-1.000000,-0.000000
-231.368347,21.435165,-90.924805,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
21,chair
0.000000,0.000000,-1.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
1.000000,-0.000000,0.000000,-0.000000
59.973557,61.908264,135.484619,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
22,closet
1.000000,0.000000,-0.000000,0.000000
0.000000,-0.000000,-1.000000,0.000000
-0.000000,1.000000,-0.000000,-0.000000
224.358749,211.347412,-216.774338,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
23,doll
0.300000,0.000000,-0.000000,0.000000
0.000000,0.300000,-0.000000,0.000000
-0.000000,-0.000000,0.300000,-0.000000
109.921013,13.370590,78.347931,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
24,ball.001
1.345227,0.000000,-0.000000,0.000000
0.000000,1.345227,-0.000000,0.000000
-0.000000,-0.000000,1.345227,-0.000000
-27.571476,-0.000003,81.853477,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
25,ball.002
1.345227,0.000000,-0.000000,0.000000
0.000000,1.345227,-0.000000,0.000000
-0.000000,-0.000000,1.345227,-0.000000
-27.571476,-0.000003,22.301460,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000


clock
DefaultMaterial
-1.112495,0.931546,-3.665811,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-1.439893,-0.931546,2.859081,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-1.112495,-0.931546,-3.665811,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.367477,0.931546,2.859081,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.184912,-0.931546,-2.052351,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.367477,-0.931546,2.859081,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.184912,0.931546,-2.052351,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-1.112495,-0.931546,-3.665811,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.184912,-0.931546,-2.052351,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-1.439893,-0.931546,2.859081,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.184912,-0.931546,-2.052351,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-1.112495,-0.931546,-3.665811,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-1.439893,0.931546,2.859081,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.184912,0.931546,-2.052351,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
1.367477,0.931546,2.859081,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
18.842850,-1.116102,10.305853,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
12.847092,0.799415,12.862064,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
18.865973,0.746778,10.322043,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
11.863791,-1.028621,10.208038,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
16.564188,0.789313,8.715396,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
11.886914,0.834259,10.224228,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
18.842850,-1.116102,10.305853,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
16.564188,0.789313,8.715396,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
16.541065,-1.073566,8.699206,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
12.823966,-1.063464,12.845874,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
16.541065,-1.073566,8.699206,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
11.863791,-1.028621,10.208038,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
